x0,x1,x2,x3,y,x4,x5
A2,,A6,A20,0.24,0.05,0.0
A3,26.0,A2,A51,0.23,0.0,0.0
A1,29.0,A10,A19,0.11,0.0,0.0
,23.0,A3,A41,0.24,0.18,0.0
A11,35.0,A4,A25,0.0,0.0,0.08
A16,30.0,A5,A1,0.1,0.0,0.0
A5,24.0,A0,A3,0.17,0.04,0.0
A11,36.0,A6,A21,0.17,0.21,0.0
,35.0,A0,A39,0.0,0.0,0.25
A0,,A0,A39,0.11,0.16,0.0
A17,34.0,A11,A8,0.0,0.0,0.07
A2,27.0,A0,A3,0.16,0.02,0.0
A4,29.0,A11,A305,0.01,0.0,0.0
A18,26.0,A7,A9,0.05,0.01,0.0
A2,29.0,A8,A35,0.4,0.12,0.0
A3,30.0,A10,A72,0.0,0.09,0.0
A2,31.0,A8,A39,0.16,0.07,0.0
A17,33.0,A8,A184,0.0,0.0,0.08
A3,28.0,A3,A12,0.34,0.31,0.0
A1,29.0,A0,A222,0.07,0.0,0.0
A8,16.0,A5,A59,1.98,0.7,0.0
,29.0,A8,A1,0.08,0.0,0.0
A2,30.0,A3,A14,0.12,0.04,0.0
A21,33.0,A0,A14,0.05,0.03,0.0
A5,22.0,A6,A21,0.11,0.03,0.0
A7,29.0,A5,A397,0.0,0.0,0.03
A17,31.0,A8,A12,0.08,0.04,0.0
A7,30.0,A9,A29,0.05,0.04,0.0
A7,25.0,A1,A85,0.04,0.03,0.0
A15,21.0,A4,A158,0.01,0.01,0.0
A8,20.0,A0,A3,1.96,1.33,0.0
A7,25.0,A5,A8,0.01,0.01,0.0
A7,28.0,A0,A1,0.03,0.03,0.0
A3,28.0,A4,A39,0.1,0.02,0.07
A2,32.0,A5,A125,0.08,0.02,0.03
A0,31.0,A2,A111,0.0,0.0,0.04
A7,23.0,A7,A21,3.27,2.83,0.08
A21,33.0,A9,A15,1.27,0.62,0.18
A12,17.0,A7,A388,0.06,0.01,0.0
A15,25.0,A2,A3,0.11,0.04,0.0
A0,27.0,A0,A29,0.23,0.31,0.0
A3,27.0,A3,A456,0.09,0.02,0.0
A7,29.0,A2,A58,0.0,0.0,0.02
A0,32.0,A0,A8,0.0,0.0,0.03
A16,33.0,A1,A25,0.0,0.0,0.05
A14,14.0,A4,A125,0.0,0.0,0.08
A15,24.0,A0,A21,0.03,0.01,0.0
A3,28.0,A2,A64,0.04,0.0,0.0
A5,23.0,A3,A21,0.35,0.13,0.0
,22.0,A0,A21,0.27,0.08,0.0
A1,30.0,A2,A51,0.27,0.21,0.0
A8,16.0,A1,A8,0.0,0.0,0.41
A7,24.0,A9,A3,1.06,0.54,0.0
,29.0,A10,A196,0.04,0.0,0.0
,5.0,A5,A8,0.0,0.0,1.05
A12,19.0,A6,A15,0.78,0.28,0.07
A3,28.0,A8,A336,0.0,0.0,0.01
A16,28.0,A6,A12,0.44,0.34,0.0
A18,25.0,A0,A36,0.01,0.0,0.0
A3,27.0,A10,A51,1.06,0.91,0.0
,24.0,A9,A15,0.8,0.05,0.76
,31.0,A4,A352,0.0,0.0,0.02
A1,29.0,A8,A12,0.08,0.0,0.0
A7,28.0,A8,A10,0.0,0.06,0.0
A10,9.0,A0,A14,0.45,0.02,0.0
A4,23.0,A1,A68,0.0,1.15,0.0
A2,26.0,A6,A14,1.49,0.93,0.02
A16,,A2,A47,0.0,0.0,0.02
A16,27.0,A6,A6,0.07,0.01,0.0
A4,,A0,A35,0.05,0.14,0.0
A21,34.0,A0,A35,0.23,0.21,0.0
A16,32.0,A0,A10,0.67,0.07,0.0
A3,30.0,A4,A216,0.0,0.0,0.13
A0,31.0,A4,A20,0.0,0.0,0.15
A2,28.0,A8,A9,0.27,0.01,0.01
A18,24.0,A6,A14,0.78,0.4,0.0
A3,30.0,A0,A21,0.2,0.19,0.0
A7,23.0,A1,A10,0.2,0.16,0.0
A18,23.0,A0,A12,0.01,0.0,0.0
A21,35.0,A0,A15,0.04,0.02,0.0
A0,26.0,A0,A21,0.09,0.01,0.0
A14,11.0,A4,A53,0.0,0.0,0.05
A10,1.0,A0,A9,0.21,0.01,0.0
A7,24.0,A7,A68,0.3,0.24,0.0
A0,30.0,A6,A21,0.12,0.13,0.0
A3,28.0,A11,A190,0.02,0.0,0.0
A3,28.0,A11,A3,0.24,0.03,0.0
A16,31.0,A0,A10,0.39,0.08,0.02
A3,25.0,A10,A29,0.11,0.0,0.0
A3,28.0,A8,A457,0.0,0.0,0.01
A5,22.0,A9,A21,0.21,0.05,0.0
A3,28.0,A3,A21,0.32,0.31,0.0
A18,26.0,A7,A54,0.03,0.01,0.0
,24.0,A4,A85,0.01,0.01,0.0
A3,28.0,,A184,0.0,0.0,0.02
,26.0,A0,A123,0.04,0.0,0.0
A7,28.0,A6,A39,0.0,0.0,0.04
A12,16.0,A7,A15,5.55,1.94,2.23
A16,28.0,A0,A35,0.72,0.42,0.0
A7,27.0,A1,A192,0.29,0.23,0.0
A17,31.0,A9,A40,0.09,0.03,0.01
A4,24.0,A7,A54,0.0,0.01,0.0
A16,32.0,A2,A58,0.0,0.0,0.11
A17,35.0,A10,A15,0.05,0.05,0.34
,31.0,A4,A8,0.29,0.19,0.67
A9,36.0,A0,A242,0.03,0.0,0.0
A8,20.0,A1,A12,0.07,0.05,0.0
,28.0,A1,A15,1.51,0.0,0.29
A17,31.0,A3,A12,0.11,0.09,0.03
A2,26.0,A0,A3,0.21,0.02,0.0
A2,31.0,A4,A220,0.0,0.0,0.01
A0,28.0,A0,A123,0.03,0.0,0.0
A18,25.0,A4,A26,0.06,0.02,0.0
A8,19.0,A6,A402,0.01,0.01,0.0
A2,29.0,A8,A14,0.52,0.21,0.0
A3,24.0,A10,A46,0.1,0.01,0.05
A1,27.0,A1,A4,0.2,0.01,0.03
A12,17.0,A6,A15,5.8,2.01,0.13
A7,25.0,A9,A131,0.01,0.01,0.0
A2,27.0,A7,A134,0.07,0.03,0.0
A14,14.0,A0,A107,0.0,0.0,0.03
A18,24.0,A4,A11,0.19,0.06,0.0
A2,33.0,A7,A21,0.37,0.38,0.01
A7,28.0,A9,A10,0.13,0.1,0.03
A3,31.0,A8,A14,0.27,0.02,0.0
A16,29.0,A7,A54,0.27,0.53,0.0
A3,29.0,A8,A231,0.0,0.04,0.0
A17,35.0,A0,A15,0.0,0.01,0.08
A15,24.0,A8,A1,0.4,0.15,0.0
A1,28.0,A10,A458,0.07,0.01,0.0
A1,29.0,A7,A3,0.61,0.3,0.0
A1,28.0,A0,A68,0.08,0.0,0.0
A3,30.0,A0,A8,0.0,0.0,0.07
A16,28.0,A5,A9,0.22,0.34,0.18
A4,32.0,A11,A354,0.01,0.0,0.0
A2,29.0,A2,A51,0.14,0.06,0.0
A12,18.0,A0,A182,0.26,0.06,0.0
A3,27.0,A4,A107,0.0,0.0,0.08
A7,24.0,A0,A14,1.75,1.2,0.02
,16.0,A6,A1,0.37,0.25,0.0
A7,21.0,A4,A328,0.0,0.0,0.09
A7,25.0,A11,A25,0.04,0.03,0.0
A18,24.0,A10,A39,0.02,0.0,0.0
A8,17.0,A1,A1,0.01,0.01,0.0
A18,,A6,A14,0.23,0.07,0.0
A2,27.0,A1,A21,0.65,0.0,0.0
A16,33.0,A0,A109,2.41,2.28,0.28
A17,35.0,A0,A4,0.0,0.0,0.14
A3,30.0,A0,A131,0.06,0.0,0.0
A7,25.0,A0,A3,0.18,0.14,0.0
A1,27.0,A8,A81,0.14,0.0,0.0
A13,35.0,A2,A221,0.0,0.0,0.05
A1,29.0,A3,A7,0.06,0.0,0.0
A3,27.0,A2,A25,0.0,0.0,0.22
A0,30.0,A0,A8,0.0,0.0,0.17
A2,34.0,A0,A12,0.58,0.38,0.0
A3,26.0,A10,A15,0.0,0.0,0.19
A0,25.0,A8,A10,0.75,0.18,0.0
A0,27.0,A11,A41,0.09,0.0,0.0
A1,31.0,A0,A177,0.02,0.0,0.0
A18,27.0,A1,A21,0.06,0.02,0.0
A18,24.0,A0,A69,0.92,0.2,0.07
A2,35.0,A0,A1,0.12,0.08,0.0
A15,21.0,A6,A1,0.06,0.02,0.0
A18,26.0,A6,A57,0.01,0.0,0.0
A4,36.0,A7,A253,0.0,0.01,0.0
A16,32.0,A0,A1,0.04,0.03,0.01
A2,31.0,A9,A12,0.38,0.34,0.0
A16,29.0,A5,A3,0.48,0.49,0.01
A7,25.0,A6,A12,0.1,0.07,0.0
A16,28.0,A1,A21,0.46,0.0,0.02
A3,28.0,A0,A3,0.53,0.0,0.0
A2,30.0,A7,A106,0.08,0.02,0.0
A3,30.0,A2,A51,0.27,0.18,0.0
,35.0,A1,A1,0.03,0.06,0.0
A14,14.0,A5,A100,0.0,0.0,0.12
A2,29.0,A2,A12,0.1,0.08,0.0
A1,29.0,A1,A1,0.0,0.0,0.08
A4,28.0,A4,A80,0.0,0.01,0.0
A16,28.0,A6,A29,0.23,0.16,0.01
A26,10.0,A0,A39,1.86,0.55,0.11
,25.0,A3,A44,0.04,0.01,0.0
A3,29.0,A10,A190,0.03,0.01,0.0
A7,23.0,A9,A3,0.56,0.44,0.0
,33.0,A1,A21,0.0,0.23,0.0
A1,27.0,A0,A4,1.34,0.57,0.14
A7,20.0,A11,A21,0.23,0.18,0.0
A5,25.0,A1,A14,0.03,0.01,0.0
A1,28.0,A10,A12,0.18,0.41,0.0
A7,22.0,A1,A21,0.8,0.63,0.0
A7,30.0,A1,A21,0.11,0.29,0.0
A4,28.0,A4,A21,0.0,0.59,0.0
A4,32.0,A0,A21,0.14,0.15,0.0
A8,16.0,A7,A86,0.14,0.1,0.0
A14,15.0,A4,A459,0.0,0.0,0.71
A5,,A1,A20,0.03,0.01,0.0
A3,,A10,A114,0.0,0.06,0.0
A1,29.0,A7,A14,0.17,0.0,0.0
A16,31.0,A0,A8,0.3,0.16,0.22
A18,22.0,A8,A122,0.14,0.04,0.0
A1,31.0,A8,A3,0.11,0.01,0.0
A7,26.0,A8,A14,0.02,0.01,0.0
,29.0,A11,A8,0.0,0.0,0.05
A0,32.0,A0,A1,0.0,0.0,0.15
A8,18.0,A0,A4,0.81,0.76,0.7
A13,32.0,A0,A1,0.16,0.18,0.05
A16,31.0,A8,A10,0.0,0.16,0.0
A3,25.0,A0,A17,0.13,0.0,0.31
A0,25.0,A1,A39,0.16,0.36,0.0
A8,20.0,A1,A10,0.13,0.09,0.0
A2,33.0,A0,A4,0.1,0.07,0.0
A13,32.0,A4,A125,0.46,0.34,0.38
A16,31.0,A0,A338,0.0,0.0,0.33
A0,25.0,A8,A6,0.21,0.01,0.0
A15,,A0,A47,0.0,0.0,0.27
A4,35.0,A8,A61,0.0,0.02,0.0
A7,30.0,A1,A10,0.2,0.16,0.0
A3,28.0,A1,A15,0.22,0.32,0.17
A5,24.0,A6,A326,0.07,0.02,0.0
A8,19.0,A0,A182,0.31,0.21,0.0
A4,29.0,A6,A14,0.01,0.79,0.0
A5,22.0,A5,A9,0.55,0.14,0.0
A13,34.0,A2,A58,0.0,0.0,0.01
A3,29.0,A0,A231,0.04,0.01,0.0
A18,25.0,A0,A48,0.04,0.01,0.0
A18,25.0,A9,A4,0.1,0.03,0.0
A8,20.0,A7,A21,0.31,0.21,0.0
A16,31.0,A1,A1,0.0,0.0,0.07
A0,28.0,A0,A10,1.48,1.01,0.04
A1,26.0,A9,A12,0.06,0.0,0.0
A17,35.0,A4,A460,0.02,0.0,0.01
A8,20.0,A6,A182,0.14,0.09,0.0
A3,30.0,A10,A145,0.0,0.05,0.0
A2,34.0,A0,A14,0.1,0.14,0.0
A16,30.0,A7,A21,1.05,1.25,0.03
A1,29.0,A6,A24,0.07,0.0,0.0
,,A3,A8,0.0,0.0,0.06
A1,29.0,A8,A3,0.0,0.22,0.0
A8,18.0,A4,A111,0.27,0.18,0.06
A1,29.0,A1,A21,0.78,0.28,0.0
A1,29.0,A1,A94,0.02,0.0,0.0
A8,19.0,A7,A122,0.03,0.02,0.0
A7,,A5,A47,1.57,1.02,0.0
A7,23.0,A9,A300,0.05,0.04,0.0
A4,28.0,A0,A4,0.01,0.02,0.0
A18,22.0,A0,A68,0.14,0.04,0.0
,30.0,A7,A14,0.09,0.01,0.0
A3,27.0,A0,A8,0.0,0.0,0.03
A7,26.0,A3,A1,0.0,0.0,0.03
A1,28.0,A1,A44,0.33,0.0,0.0
A4,31.0,A11,A161,0.0,0.01,0.0
A8,17.0,A5,A4,0.0,0.0,0.09
A8,19.0,A2,A8,0.02,0.01,0.0
A14,15.0,A3,A448,0.0,0.0,0.06
A2,30.0,A1,A21,0.86,0.0,0.0
A1,30.0,A8,A35,0.09,0.02,0.0
A8,19.0,A4,A25,0.02,0.01,0.0
A16,27.0,A0,A12,0.2,0.03,0.0
A18,,A6,A20,0.05,0.01,0.0
A20,17.0,A9,A15,0.7,0.35,0.39
A7,24.0,A1,A64,0.18,0.14,0.0
A8,19.0,A0,A89,0.01,0.01,0.0
A3,30.0,A2,A145,0.08,0.04,0.0
A7,20.0,A1,A1,0.0,0.0,0.66
,32.0,A4,A8,0.0,0.0,0.07
A21,33.0,A9,A15,2.11,1.11,0.72
A5,24.0,A4,A21,0.22,0.06,0.0
A17,34.0,A2,A14,0.08,0.04,0.0
,33.0,A7,A54,0.01,0.28,0.0
A7,23.0,A1,A39,0.0,0.0,0.52
A0,30.0,A2,A28,0.0,0.0,0.04
A11,36.0,A3,A25,0.0,0.0,0.02
A16,31.0,A8,A12,0.05,0.03,0.0
A22,18.0,A6,A330,0.0,0.0,0.03
A7,26.0,A2,A461,0.0,0.0,0.04
A2,27.0,A8,A69,0.19,0.03,0.0
A14,13.0,A5,A71,0.0,0.0,0.45
A18,25.0,A6,A54,0.03,0.01,0.0
A3,29.0,A3,A12,0.1,0.0,0.0
A15,23.0,A9,A14,0.14,0.05,0.0
A14,12.0,A1,A107,0.0,0.0,0.16
A3,26.0,A0,A184,0.0,0.0,0.02
A3,32.0,A0,A51,0.0,0.02,0.0
A21,33.0,A1,A15,0.39,0.22,0.13
A11,35.0,A0,A8,0.0,0.01,0.0
A4,25.0,A11,A9,0.01,0.06,0.0
A5,25.0,A2,A57,0.14,0.04,0.0
A14,16.0,A8,A462,0.0,0.0,0.19
A3,31.0,A10,A196,0.03,0.03,0.0
A7,23.0,A0,A197,0.52,0.41,0.0
A3,30.0,A8,A12,0.04,0.0,0.0
A16,36.0,A2,A39,0.0,0.0,0.12
A5,25.0,A3,A12,0.19,0.05,0.0
A2,26.0,A5,A21,1.33,0.03,0.01
A1,29.0,A1,A39,0.13,0.21,0.0
A1,30.0,A0,A14,0.13,0.09,0.0
A2,31.0,A8,A12,0.09,0.0,0.0
A18,24.0,A0,A68,0.13,0.04,0.0
A3,31.0,A0,A63,0.04,0.03,0.0
A18,22.0,A9,A122,0.04,0.01,0.0
A18,25.0,A6,A14,1.22,0.39,0.0
A7,24.0,A5,A9,0.23,0.18,0.0
A14,14.0,A4,A22,0.0,0.0,0.3
A7,23.0,A7,A26,1.25,0.29,0.0
A7,23.0,A7,A54,0.01,0.71,0.01
A5,24.0,A9,A26,0.03,0.01,0.0
A7,28.0,A5,A8,0.08,0.06,0.0
A1,29.0,A1,A24,0.02,0.02,0.0
A16,29.0,A8,A1,0.07,0.03,0.0
A7,25.0,A1,A21,0.04,0.03,0.0
A3,28.0,A1,A1,0.07,0.0,0.0
A8,18.0,A4,A8,0.0,0.0,0.54
A16,29.0,A4,A8,0.0,0.0,0.45
A3,25.0,A3,A124,0.3,0.0,0.0
A3,31.0,A10,A9,0.05,0.0,0.0
A15,22.0,A1,A12,0.03,0.01,0.0
A2,36.0,A0,A14,0.01,0.02,0.0
A3,27.0,A1,A179,0.02,0.0,0.0
A3,28.0,A3,A301,0.05,0.0,0.0
,33.0,A4,A40,0.0,0.0,0.02
A3,29.0,A2,A25,0.0,0.0,0.08
A3,26.0,A0,A8,0.0,0.0,0.01
A7,21.0,A8,A10,0.07,0.05,0.0
A11,34.0,A1,A21,1.53,0.25,0.0
A16,27.0,A0,A10,0.36,0.04,0.08
,17.0,A5,A10,0.39,0.27,0.43
A15,25.0,A8,A12,0.03,0.01,0.0
A5,,A0,A20,0.22,0.06,0.0
A3,28.0,A6,A414,0.0,0.0,0.02
A21,33.0,A0,A29,0.02,0.01,0.0
A15,24.0,A8,A47,0.16,0.06,0.0
A7,23.0,A0,A9,0.28,0.22,0.0
A14,14.0,A11,A107,0.0,0.0,0.37
A15,21.0,A9,A60,0.06,0.02,0.0
A8,19.0,A1,A56,1.0,0.68,0.0
A18,23.0,A6,A8,0.18,0.05,0.0
A1,29.0,A7,A117,0.0,0.01,0.0
A3,30.0,A3,A124,0.0,0.0,0.02
A0,32.0,A5,A23,0.0,0.0,0.01
A15,24.0,A10,A64,0.4,0.15,0.0
A3,24.0,A1,A1,0.0,0.0,0.05
A7,21.0,A6,A182,0.02,0.02,0.0
A10,1.0,A0,A398,0.42,0.03,0.0
A3,28.0,A1,A14,0.51,0.0,0.0
A8,18.0,A7,A10,0.11,0.08,0.0
A8,16.0,A6,A113,0.02,0.01,0.0
A0,25.0,A4,A4,0.0,0.03,0.0
A2,31.0,A7,A29,0.07,0.02,0.0
A2,31.0,A8,A42,0.0,0.03,0.0
A17,32.0,A0,A8,0.0,0.0,0.06
A26,12.0,A9,A39,4.47,1.2,0.16
A4,27.0,A1,A21,0.0,0.01,0.0
A3,30.0,A2,A155,0.0,0.0,0.03
A17,35.0,A0,A8,0.0,0.0,0.04
A21,32.0,A8,A15,2.55,1.11,0.46
A19,20.0,A4,A39,0.0,0.0,0.09
A7,20.0,A1,A10,0.07,0.06,0.0
A3,25.0,A11,A112,0.06,0.0,0.0
A8,16.0,A6,A1,0.02,0.01,0.0
A9,33.0,A3,A69,0.18,0.13,0.0
A13,35.0,A2,A404,0.0,0.0,0.03
A15,23.0,A0,A148,0.1,0.04,0.0
A9,34.0,A1,A21,0.17,0.02,0.0
A0,,A4,A99,0.0,0.0,0.04
A4,28.0,A11,A39,0.0,0.33,0.0
A5,25.0,A1,A14,0.33,0.08,0.0
A2,31.0,A7,A51,0.28,0.17,0.0
,30.0,A3,A47,0.0,0.13,0.0
A16,31.0,A0,A1,0.02,0.01,0.0
A16,30.0,A0,A85,0.18,0.18,0.0
A16,34.0,A0,A35,0.12,0.32,0.0
A21,32.0,A0,A14,0.09,0.03,0.0
A13,34.0,A2,A73,0.09,0.0,0.03
A5,22.0,A1,A21,0.33,0.09,0.0
A22,18.0,A11,A156,0.0,0.0,0.09
A18,25.0,A0,A207,0.08,0.02,0.0
A7,27.0,A8,A10,0.1,0.59,0.0
A7,27.0,A8,A39,0.0,0.0,0.02
A5,26.0,A8,A15,0.07,0.02,0.02
A3,26.0,A4,A8,0.0,0.0,0.02
A8,19.0,A4,A34,2.28,1.72,3.63
A7,23.0,A4,A17,0.15,0.12,0.26
A3,29.0,A2,A39,0.11,0.0,0.0
A4,33.0,A6,A85,0.04,0.0,0.0
,31.0,A8,A187,0.0,0.05,0.0
A4,21.0,A0,A21,0.01,0.04,0.0
A7,25.0,A0,A10,0.09,0.07,0.0
A7,,A5,A20,0.0,0.0,0.03
A7,20.0,A3,A1,0.0,0.0,0.06
A15,25.0,A0,A39,0.0,0.0,0.7
A15,24.0,A8,A9,0.01,0.0,0.0
A7,21.0,A7,A3,0.27,0.21,0.0
A12,18.0,A1,A21,0.38,0.01,0.0
A18,23.0,A6,A3,0.03,0.01,0.0
A5,23.0,A6,A12,0.11,0.03,0.0
A4,27.0,A3,A69,0.0,0.02,0.0
A7,28.0,A1,A1,0.13,0.07,0.26
,27.0,A11,A29,0.0,0.0,0.01
A1,33.0,A1,A21,0.0,0.38,0.0
A8,16.0,A0,A21,0.19,0.13,0.0
A7,24.0,A5,A46,0.13,0.1,0.0
A0,28.0,A11,A1,0.0,0.03,0.18
A8,16.0,A6,A41,0.31,0.21,0.0
A4,35.0,A0,A44,0.0,0.01,0.0
A0,30.0,A2,A273,0.0,0.0,0.05
,36.0,A2,A17,0.14,0.15,0.03
,27.0,A8,A12,0.38,0.0,0.0
A21,35.0,A8,A8,0.0,0.0,0.06
A10,,A1,A9,0.14,0.01,0.0
A18,22.0,A4,A89,0.15,0.04,0.0
A7,25.0,A11,A3,0.15,0.11,0.0
A18,24.0,A4,A12,0.08,0.02,0.0
A1,30.0,A8,A14,0.49,0.09,0.0
A1,31.0,A5,A19,0.07,0.01,0.0
A2,26.0,A1,A21,0.25,0.01,0.0
A0,27.0,A0,A29,0.04,0.0,0.0
A16,28.0,A11,A12,0.32,0.22,0.01
A0,27.0,A8,A130,0.12,0.0,0.0
A3,28.0,A0,A41,0.62,0.11,0.0
A13,31.0,A7,A54,0.03,0.08,0.01
A1,28.0,A8,A8,0.0,0.0,0.01
A12,17.0,A1,A1,0.0,0.0,0.05
A7,24.0,A0,A9,0.1,0.08,0.0
A16,35.0,A2,A287,0.02,0.03,0.0
A15,24.0,A0,A12,0.05,0.02,0.0
,25.0,A0,A14,0.24,0.19,0.0
A7,28.0,A2,A40,0.0,0.0,0.01
A3,29.0,A10,A12,0.41,0.3,0.0
A4,29.0,A2,A161,0.0,0.01,0.0
A9,35.0,A7,A253,0.0,0.03,0.0
A5,24.0,A7,A46,0.01,0.0,0.0
A1,32.0,A0,A3,0.12,0.02,0.0
A1,,A7,A299,0.0,0.01,0.0
A5,22.0,A5,A6,0.31,0.08,0.0
A0,25.0,A3,A124,0.08,0.0,0.0
A0,24.0,A5,A4,0.13,0.0,0.0
A1,28.0,A0,A14,0.3,0.29,0.01
A3,29.0,A8,A12,0.25,0.0,0.0
A3,27.0,A8,A16,0.39,0.0,0.0
A3,27.0,A2,A3,0.1,0.0,0.0
A0,26.0,A0,A26,1.7,2.02,0.16
A7,28.0,A0,A36,0.12,0.1,0.0
A2,30.0,A8,A14,0.47,0.32,0.0
A7,21.0,A0,A26,0.26,0.2,0.0
A2,28.0,A8,A8,0.0,0.0,0.07
A21,34.0,A0,A14,0.03,0.02,0.0
,23.0,A1,A1,0.0,0.0,0.29
A1,29.0,A4,A40,0.12,0.0,0.01
A12,18.0,A1,A21,0.14,0.4,0.0
,16.0,A0,A8,0.0,0.0,0.36
A1,29.0,A8,A190,0.08,0.0,0.0
A10,3.0,A6,A9,0.45,0.03,0.0
A15,25.0,A8,A47,0.23,0.08,0.0
A8,19.0,A3,A1,0.0,0.0,0.23
,21.0,A4,A8,0.0,0.0,0.32
A1,30.0,A8,A1,0.31,0.02,0.0
A2,26.0,A3,A12,0.36,0.03,0.0
A11,33.0,A0,A12,1.07,1.31,0.06
A18,24.0,A6,A9,0.05,0.01,0.0
A15,22.0,A1,A11,0.11,0.04,0.0
A25,13.0,A5,A102,0.0,0.0,0.07
A18,23.0,A4,A9,0.19,0.06,0.0
A14,14.0,A5,A4,0.0,0.0,0.16
A0,30.0,A8,A39,0.0,0.0,0.41
A2,26.0,A4,A73,0.08,0.0,0.0
A20,,A9,A15,0.68,0.31,0.0
A4,30.0,A6,A196,0.0,0.13,0.0
A7,26.0,A5,A176,0.0,0.0,0.02
A4,17.0,A7,A36,0.0,0.01,0.0
A16,31.0,A0,A12,1.41,2.02,0.1
A8,17.0,A1,A463,0.01,0.01,0.0
A3,30.0,A0,A26,0.07,0.0,0.0
A1,28.0,A10,A114,0.04,0.0,0.0
,26.0,A10,A51,0.12,0.12,0.0
A14,12.0,A9,A4,0.66,0.17,0.35
A16,28.0,A8,A18,0.11,0.0,0.0
,27.0,A0,A68,0.41,0.02,0.0
A2,27.0,A0,A14,0.16,0.0,0.0
A11,34.0,A0,A39,0.0,0.0,0.15
A1,30.0,A1,A26,0.25,0.0,0.0
A14,15.0,A5,A15,2.26,0.72,0.12
A0,29.0,A0,A12,0.43,0.48,0.05
A2,31.0,A1,A88,0.0,0.02,0.0
A18,24.0,A0,A14,0.82,0.26,0.0
A13,33.0,A0,A25,0.0,0.0,0.01
A7,,A1,A21,0.59,2.36,0.04
,25.0,A6,A207,0.03,0.01,0.0
A5,26.0,A0,A68,0.06,0.02,0.0
,17.0,A1,A6,0.23,0.02,0.0
A8,19.0,A11,A21,0.35,0.24,0.0
A4,23.0,A4,A464,0.0,0.19,0.0
A17,34.0,A8,A17,0.13,0.08,0.15
A18,24.0,A0,A25,0.05,0.02,0.0
A3,29.0,A6,A41,0.44,0.04,0.0
A3,29.0,A8,A14,0.21,0.19,0.0
A0,26.0,A0,A25,0.04,0.0,0.0
,33.0,A5,A25,0.0,0.0,0.02
A1,29.0,A8,A1,0.07,0.0,0.0
A12,19.0,A3,A15,2.23,0.68,0.66
A7,20.0,A1,A34,0.0,0.0,0.54
A3,30.0,A1,A12,0.06,0.01,0.0
A18,25.0,A6,A6,0.22,0.06,0.0
A21,35.0,A1,A15,0.13,0.16,0.13
A0,31.0,A8,A8,0.0,0.0,0.38
A7,27.0,A1,A21,0.59,0.02,0.01
,28.0,A0,A14,0.2,0.04,0.0
A0,30.0,A3,A29,0.0,0.0,0.06
A11,35.0,A0,A21,0.18,0.24,0.0
A3,27.0,A1,A177,0.03,0.0,0.0
A16,31.0,A0,A40,0.0,0.03,0.16
A19,18.0,A9,A39,1.26,0.61,0.46
A3,31.0,A8,A85,0.07,0.03,0.0
A0,32.0,A0,A8,0.0,0.0,0.05
A16,30.0,A0,A3,0.01,0.01,0.0
A7,29.0,A0,A29,0.11,0.03,0.0
,23.0,A1,A21,0.47,0.37,0.0
A16,33.0,A0,A35,1.07,0.87,0.04
,34.0,A3,A386,0.0,0.0,0.03
A16,29.0,A0,A21,0.11,0.07,0.0
A10,1.0,A6,A446,0.32,0.02,0.0
A2,28.0,A1,A21,0.35,0.23,0.0
A4,30.0,A3,A106,0.01,0.04,0.0
A3,30.0,A4,A15,0.32,0.0,0.34
A9,33.0,A7,A69,1.21,0.78,0.01
A2,27.0,A6,A6,0.1,0.01,0.0
A0,30.0,A0,A124,0.0,0.0,0.06
A5,24.0,A8,A15,0.9,0.11,0.6
A1,30.0,A8,A22,0.0,0.0,0.09
A3,27.0,A8,A12,0.48,0.0,0.0
A1,,A5,A20,0.03,0.0,0.0
A0,29.0,A4,A25,0.0,0.0,0.06
A8,20.0,A0,A26,0.64,0.43,0.0
A16,29.0,A8,A35,0.1,0.01,0.0
A15,24.0,A0,A15,0.0,0.0,0.06
A1,27.0,A7,A64,0.22,0.0,0.0
,32.0,A0,A8,0.48,0.36,0.02
A7,28.0,A1,A10,0.08,0.06,0.0
A20,9.0,A9,A15,10.83,2.71,4.18
A7,21.0,A5,A11,0.37,0.29,0.0
A3,30.0,A1,A23,0.04,0.0,0.01
A13,33.0,A0,A25,0.0,0.0,0.07
A0,29.0,A4,A125,0.08,0.0,0.13
A7,22.0,A3,A243,0.04,0.03,0.0
A13,31.0,A8,A10,0.0,0.0,0.02
A4,28.0,A10,A465,0.0,0.03,0.0
A18,22.0,A6,A148,0.04,0.01,0.0
A15,25.0,A9,A12,0.05,0.02,0.0
A16,35.0,A5,A8,0.15,0.2,0.14
A2,30.0,A7,A14,0.25,0.28,0.0
A17,32.0,A2,A8,0.0,0.0,0.62
A0,32.0,A4,A295,0.0,0.0,0.04
A16,27.0,A0,A21,0.25,0.02,0.0
A16,31.0,A5,A99,0.17,0.07,0.04
A7,20.0,A6,A226,0.14,0.11,0.0
A15,26.0,A0,A107,0.0,0.0,0.07
A3,27.0,A11,A466,0.06,0.0,0.0
A4,31.0,A3,A305,0.0,0.04,0.0
A16,29.0,A7,A21,0.69,1.41,0.04
A13,36.0,A2,A40,0.0,0.01,0.01
A1,29.0,A8,A29,0.14,0.01,0.0
A13,35.0,A1,A12,0.0,0.03,0.0
A4,29.0,A6,A54,0.0,0.01,0.0
A13,35.0,A0,A8,0.0,0.01,0.0
A1,30.0,A3,A112,0.06,0.0,0.0
